35,8;279
35,9;331
35,2;304
35,3;315
35,0;300
35,1;326
35,6;309
35,7;280
35,4;299
35,5;303
37,8;266
37,9;295
37,0;309
37,1;274
37,2;299
37,3;298
37,4;302
37,5;302
37,6;297
37,7;273
78,2;251
7,8;134
73,3;248
68,8;215
73,5;258
45,9;242
45,8;226
45,3;256
45,2;234
45,1;246
45,0;225
45,7;235
45,6;269
45,5;241
45,4;257
92,9;914
92,8;953
92,3;853
92,2;857
92,1;791
92,0;807
92,7;864
92,6;849
92,5;911
92,4;876
7,0;134
49,7;225
49,6;245
49,5;249
7,1;113
49,3;220
49,2;241
49,1;237
49,0;235
49,9;225
49,8;262
90,9;595
90,8;715
55,6;232
55,7;234
55,0;237
55,1;253
55,2;223
55,3;210
90,1;600
90,0;625
90,3;655
90,2;644
90,5;602
90,4;681
90,7;609
90,6;636
96,9;2536
96,8;2517
96,7;2424
96,6;2327
96,5;2304
96,4;2210
96,3;2161
96,2;2218
96,1;2187
96,0;2119
7,9;136
94,9;1513
94,8;1466
94,5;1389
94,4;1326
94,7;1480
94,6;1449
94,1;1274
94,0;1198
94,3;1267
94,2;1272
36,4;269
59,0;219
59,1;199
59,2;240
59,3;233
59,4;242
59,5;208
59,6;205
59,7;213
59,8;199
59,9;193
57,6;218
57,7;236
57,4;231
57,5;226
57,2;197
57,3;194
57,0;236
57,1;222
57,8;237
57,9;242
67,7;213
67,6;222
67,5;220
67,4;236
67,3;218
67,2;196
67,1;271
67,0;223
67,9;228
67,8;221
1,6;10
85,5;445
10,4;117
0,3;39
71,2;227
71,3;221
71,0;229
71,1;241
71,6;257
71,7;229
41,9;267
71,5;247
41,7;285
41,6;249
41,5;277
41,4;242
41,3;266
41,2;274
41,1;263
41,0;259
43,9;268
43,8;274
43,5;285
43,4;259
43,7;262
43,6;219
43,1;267
43,0;295
43,3;260
43,2;248
63,3;226
63,2;205
63,1;244
63,0;238
63,7;208
63,6;216
63,5;234
63,4;238
63,9;220
63,8;230
46,5;228
61,1;235
61,0;256
61,3;211
61,2;220
61,5;239
61,4;232
61,7;252
61,6;214
61,9;215
61,8;198
2,3;17
80,5;293
0,9;12
0,8;23
53,8;248
53,9;219
13,8;76
53,2;247
53,3;212
53,0;207
53,1;232
53,6;216
53,7;237
53,4;254
53,5;234
51,8;189
51,9;219
51,2;213
51,0;244
51,1;247
47,3;231
51,3;206
51,4;217
51,5;236
51,6;228
51,7;215
5,0;117
5,1;118
5,2;107
5,3;116
5,4;125
5,5;133
75,8;251
5,7;116
5,8;114
5,9;110
75,4;229
75,5;232
75,2;255
75,3;271
75,0;270
75,1;242
47,9;272
47,8;247
77,8;279
77,9;290
2,1;13
77,4;299
47,0;227
77,6;294
47,2;226
47,5;249
77,1;249
47,7;250
47,6;207
13,3;77
5,6;147
75,9;245
75,6;267
75,7;249
33,4;334
80,7;253
80,4;284
6,7;129
6,6;129
12,1;98
12,0;70
6,3;131
12,6;84
6,1;146
12,4;73
33,0;382
12,9;80
12,8;79
6,9;132
80,3;316
10,1;113
10,0;119
10,3;112
10,2;98
10,5;107
33,2;319
10,7;104
10,6;114
10,9;117
10,8;96
33,3;352
77,5;276
16,7;54
16,6;77
16,5;51
16,4;57
16,3;53
16,2;65
16,1;49
16,0;66
16,9;53
16,8;55
69,9;228
69,8;239
69,1;226
69,0;234
69,3;238
69,2;225
69,5;227
69,4;231
69,7;264
69,6;228
47,1;240
26,8;443
26,9;477
26,6;475
26,7;444
26,4;411
26,5;421
26,2;468
26,3;442
26,0;460
26,1;447
14,5;78
14,4;71
14,7;70
14,6;61
24,8;491
24,9;490
14,3;70
14,2;66
24,4;511
24,5;515
24,6;464
24,7;519
24,0;535
24,1;505
24,2;507
24,3;501
22,2;555
22,3;580
22,0;586
22,1;554
22,6;538
22,7;540
22,4;590
65,2;211
22,8;567
77,3;284
65,9;211
65,8;235
82,2;336
78,8;282
39,6;282
79,8;308
79,9;283
78,6;260
79,2;293
79,3;290
79,0;273
79,1;277
79,6;289
78,5;298
79,4;275
79,5;273
20,0;366
20,1;654
20,2;691
20,3;630
20,4;641
20,5;631
20,6;666
20,7;639
20,8;624
20,9;604
39,3;298
73,0;240
73,1;235
73,2;270
49,4;236
73,4;241
39,0;271
73,6;238
73,7;254
73,8;249
73,9;234
78,0;277
89,3;526
89,2;518
89,1;514
89,0;542
89,7;579
89,6;570
89,5;563
89,4;620
89,9;601
89,8;583
60,2;209
55,4;221
82,8;337
55,5;231
66,4;231
34,8;299
99,8;16780
99,9;23560
99,4;5663
99,5;6546
99,6;8104
99,7;11819
99,0;4069
99,1;4446
99,2;4715
99,3;5221
66,9;238
55,8;193
55,9;211
28,8;439
28,9;400
15,3;58
28,0;397
28,1;436
28,2;402
28,3;420
28,4;393
28,5;457
28,6;383
28,7;412
9,0;107
72,8;240
18,9;39
18,8;54
15,9;64
18,1;52
18,0;50
18,3;64
18,2;50
18,5;48
18,4;42
18,7;57
18,6;33
1,4;15
1,5;13
30,9;381
30,8;387
1,0;10
1,1;8
1,2;12
1,3;10
30,3;354
30,2;400
30,1;396
30,0;354
30,7;346
30,6;401
30,5;363
30,4;355
38,3;289
38,2;302
81,9;336
81,8;343
38,7;290
38,6;281
38,5;277
38,4;305
81,3;293
81,2;333
38,9;282
38,8;274
81,7;319
81,6;326
81,5;312
81,4;322
2,0;11
36,1;334
2,6;16
2,5;19
91,2;739
2,4;12
93,6;1115
93,7;1097
46,6;235
46,7;252
46,0;242
93,3;1025
93,0;960
46,3;238
83,1;329
83,0;375
83,3;353
83,2;361
46,8;227
83,4;374
93,8;1200
93,9;1175
91,4;724
91,5;709
91,6;781
91,7;770
91,0;703
91,1;737
85,9;419
85,8;410
85,7;409
85,6;376
100,0;59480
85,4;392
91,8;741
91,9;812
85,1;361
85,0;354
22,9;550
87,9;492
87,8;443
87,5;422
87,4;457
87,7;486
87,6;460
87,1;481
87,0;460
87,3;505
87,2;461
48,2;248
48,3;263
48,0;242
48,1;267
48,6;231
48,7;245
48,4;246
48,5;232
47,4;248
48,8;242
48,9;236
77,7;296
7,2;126
7,3;142
97,8;2802
97,9;2845
7,6;126
7,7;136
7,4;121
7,5;125
97,2;2735
97,3;2672
97,0;2660
97,1;2770
97,6;2794
97,7;2829
97,4;2770
97,5;2751
95,8;1955
95,9;1991
13,9;65
95,0;1619
95,1;1624
95,2;1708
95,3;1716
95,4;1795
95,5;1807
95,6;1896
95,7;1929
44,6;233
44,7;256
44,4;243
44,5;250
44,2;229
44,3;248
44,0;233
44,1;256
44,8;240
44,9;243
82,3;347
77,2;280
12,3;86
12,2;85
6,5;137
6,4;123
12,7;82
6,2;135
66,2;236
66,3;245
66,0;242
66,1;212
66,6;204
66,7;211
34,9;295
66,5;202
34,7;324
34,6;342
34,5;327
34,4;323
34,3;371
34,2;321
34,1;341
34,0;374
2,9;19
2,8;25
36,9;283
36,8;331
36,5;321
2,2;14
36,7;315
36,6;287
2,7;25
36,0;284
36,3;316
36,2;307
93,5;997
58,8;204
6,8;129
40,8;278
40,9;270
40,2;248
40,3;292
40,0;301
40,1;256
40,6;273
40,7;261
40,4;275
40,5;282
42,8;265
42,9;245
0,2;8
42,0;234
42,1;246
42,2;261
42,3;292
42,4;291
42,5;284
42,6;237
42,7;250
83,6;370
62,8;217
62,9;244
62,6;227
62,7;230
62,4;219
62,5;228
62,2;229
62,3;228
62,0;234
62,1;237
32,9;343
32,8;333
60,8;223
60,9;217
32,1;369
32,0;353
32,3;337
60,7;194
32,5;361
60,1;193
32,7;355
60,3;233
56,9;224
56,8;235
56,3;227
56,2;204
56,1;210
56,0;221
56,7;236
56,6;229
56,5;257
56,4;230
1,7;3
9,8;114
8,1;153
8,0;137
8,3;134
8,2;121
83,9;332
8,4;124
8,7;130
8,6;112
8,9;129
8,8;120
9,9;102
1,8;8
1,9;4
58,5;215
58,4;215
58,7;207
58,6;238
58,1;222
58,0;228
58,3;235
58,2;221
58,9;218
38,1;290
81,1;321
38,0;290
19,4;40
19,5;41
19,6;40
19,7;51
19,0;46
19,1;43
19,2;37
19,3;47
19,8;43
19,9;33
68,4;216
68,5;231
68,6;230
68,7;235
68,0;243
68,1;224
68,2;276
68,3;217
13,6;82
13,7;72
13,4;81
13,5;81
13,2;88
68,9;224
13,0;85
13,1;72
81,0;344
11,8;88
11,9;99
11,4;103
11,5;80
11,6;93
11,7;108
11,0;104
11,1;98
11,2;99
11,3;92
17,2;61
17,3;55
17,0;65
17,1;53
17,6;52
17,7;49
17,4;60
17,5;49
17,8;58
17,9;47
70,7;236
70,6;247
70,5;278
70,4;254
70,3;233
70,2;274
70,1;242
70,0;237
70,9;225
70,8;239
60,4;226
60,5;229
60,6;224
4,0;76
15,0;71
15,1;76
15,2;66
32,2;356
15,4;55
15,5;60
15,6;63
15,7;47
15,8;57
60,0;228
32,4;334
64,0;200
64,1;214
64,2;249
64,3;234
64,4;236
64,5;215
64,6;185
64,7;205
64,8;196
64,9;212
32,6;336
52,9;218
52,8;214
52,7;222
52,6;221
52,5;235
52,4;200
52,3;234
52,2;239
52,1;217
52,0;240
6,0;129
50,9;227
50,8;212
50,5;235
50,4;248
50,7;245
50,6;211
50,1;225
50,0;233
50,3;231
50,2;268
74,3;237
74,2;246
74,1;251
74,0;248
74,7;249
74,6;236
74,5;271
74,4;243
74,9;270
74,8;236
78,9;294
76,1;266
76,0;259
76,3;264
76,2;254
76,5;278
76,4;263
76,7;265
76,6;279
76,9;238
76,8;258
0,5;27
77,0;249
0,6;22
66,8;224
0,4;26
14,1;75
14,0;71
88,8;541
88,9;515
88,6;506
88,7;585
88,4;568
88,5;501
88,2;499
88,3;503
88,0;482
88,1;525
54,9;225
54,8;197
0,7;23
54,1;232
54,0;255
54,3;228
54,2;228
54,5;220
54,4;206
54,7;223
54,6;245
46,4;249
83,8;342
14,9;70
93,4;992
14,8;69
3,6;57
3,7;74
3,4;48
3,5;59
3,2;41
3,3;38
3,0;30
3,1;30
93,2;1029
3,8;56
46,1;264
65,5;219
46,2;213
65,4;213
93,1;1026
65,7;203
65,6;205
65,1;213
65,0;207
65,3;237
83,7;361
83,5;358
22,5;565
46,9;244
27,3;432
27,2;445
27,1;413
27,0;439
27,7;435
27,6;430
27,5;420
27,4;438
8,5;121
27,9;405
27,8;420
25,1;480
25,0;452
25,3;486
25,2;486
25,5;451
25,4;509
25,7;437
25,6;490
25,9;437
25,8;477
23,7;491
23,6;503
23,5;541
23,4;496
23,3;564
23,2;538
23,1;545
23,0;534
23,9;505
23,8;501
80,6;352
33,5;325
33,6;358
33,7;338
80,2;301
33,1;347
80,0;292
80,1;287
91,3;700
33,8;357
33,9;317
80,8;320
80,9;334
82,4;356
82,5;320
82,6;339
82,7;355
82,0;340
82,1;330
39,8;258
39,9;281
78,7;278
39,7;275
39,4;301
39,5;259
78,3;265
82,9;341
78,1;272
39,1;259
21,5;586
21,4;613
21,7;592
21,6;639
21,1;618
21,0;596
21,3;575
21,2;586
85,3;394
21,9;582
21,8;560
85,2;403
72,5;220
72,4;242
72,7;238
72,6;281
72,1;253
72,0;256
72,3;247
72,2;243
9,4;137
9,5;110
9,6;125
9,7;98
72,9;253
9,1;108
9,2;136
9,3;112
84,8;397
84,9;410
84,2;388
84,3;380
84,0;311
84,1;371
84,6;372
84,7;391
84,4;394
84,5;390
86,8;430
86,9;442
86,0;433
86,1;424
86,2;416
86,3;442
86,4;449
86,5;448
86,6;401
86,7;417
31,6;393
31,7;356
31,4;380
31,5;347
31,2;363
31,3;355
31,0;363
31,1;366
31,8;345
31,9;355
39,2;284
4,5;85
4,4;98
4,7;97
4,6;90
4,1;89
71,4;216
4,3;91
4,2;89
12,5;95
41,8;293
4,9;113
4,8;94
79,7;307
98,1;2967
98,0;2917
98,3;3289
98,2;3000
98,5;3444
98,4;3242
98,7;3498
98,6;3439
98,9;3836
98,8;3659
3,9;70
71,8;240
71,9;257
29,9;349
29,8;402
29,5;387
29,4;351
29,7;356
29,6;411
29,1;388
29,0;392
29,3;395
29,2;377
78,4;256
